,Ontology_Words,Code_Count,Intent_Count,Fuzzy_Code_Count,Fuzzy_Intent_Count
1865,getwc6,0.0,0.0,0.0,0.0
1866,getwchar6,0.0,0.0,0.0,0.0
1867,gmtime,0.0,0.0,4.0,0.0
1868,gmtime64,0.0,0.0,0.0,0.0
1869,gmtime_r,0.0,0.0,0.0,0.0
1870,gmtime64_r,0.0,0.0,0.0,0.0
1871,hypot,0.0,0.0,0.0,0.0
1872,isalnum,2.0,0.0,5.0,0.0
1873,isalpha,0.0,0.0,108.0,1.0
1874,isascii4,0.0,0.0,0.0,0.0
1875,isblank,0.0,0.0,37.0,0.0
1876,iscntrl,0.0,0.0,0.0,0.0
1877,isdigit,10.0,0.0,30.0,0.0
1878,isgraph,0.0,0.0,155.0,146.0
1879,islower,2.0,0.0,140.0,16.0
1880,isprint,0.0,0.0,370.0,1.0
1881,ispunct,0.0,0.0,6.0,0.0
1882,isspace,0.0,0.0,188.0,0.0
1883,isupper,6.0,0.0,204.0,0.0
1884,iswalnum4,0.0,0.0,2.0,0.0
1885,iswalpha4,0.0,0.0,0.0,0.0
1886,iswblank4,0.0,0.0,0.0,0.0
1887,iswcntrl4,0.0,0.0,0.0,0.0
1888,iswctype4,0.0,0.0,0.0,0.0
1889,iswdigit4,0.0,0.0,10.0,0.0
1890,iswgraph4,0.0,0.0,0.0,0.0
1891,iswlower4,0.0,0.0,2.0,0.0
1892,iswprint4,0.0,0.0,0.0,0.0
1893,iswpunct4,0.0,0.0,0.0,0.0
1894,iswspace4,0.0,0.0,0.0,0.0
1895,iswupper4,0.0,0.0,6.0,0.0
1896,iswxdigit4,0.0,0.0,10.0,0.0
1897,isxdigit4,0.0,0.0,10.0,0.0
1898,j0,0.0,0.0,0.0,0.0
1899,j1,0.0,0.0,0.0,0.0
1900,jn,0.0,0.0,0.0,0.0
1901,labs,0.0,0.0,118.0,0.0
1902,ldexp,0.0,0.0,0.0,0.0
1903,ldiv,0.0,0.0,61.0,0.0
1904,localeconv,0.0,0.0,0.0,0.0
1905,localtime,1.0,0.0,69.0,0.0
1906,localtime64,0.0,0.0,1.0,0.0
1907,localtime_r,0.0,0.0,1.0,0.0
1908,localtime64_r,0.0,0.0,1.0,0.0
1909,log,502.0,65.0,714.0,57.0
1910,log10,2.0,0.0,2.0,0.0
1911,longjmp,0.0,0.0,0.0,0.0
1912,malloc,0.0,0.0,8.0,0.0
1913,mblen,0.0,0.0,0.0,0.0
1914,mbrlen4,0.0,0.0,0.0,0.0
1915,mbrtowc4,0.0,0.0,0.0,0.0
1916,mbsinit4,0.0,0.0,0.0,0.0
1917,mbsrtowcs4,0.0,0.0,0.0,0.0
1918,mbstowcs,0.0,0.0,0.0,0.0
1919,mbtowc,0.0,0.0,0.0,0.0
1920,memchr,0.0,0.0,0.0,0.0
1921,memcmp,0.0,0.0,0.0,0.0
1922,memcpy,0.0,0.0,22.0,0.0
1923,memmove,4.0,0.0,4.0,0.0
1924,memset,0.0,0.0,0.0,0.0
1925,mktime,0.0,0.0,0.0,0.0
1926,mktime64,0.0,0.0,0.0,0.0
1927,modf,1.0,0.0,129.0,0.0
1928,nextafter,0.0,0.0,0.0,0.0
1929,nextafterl,0.0,0.0,0.0,0.0
1930,nexttoward,0.0,0.0,0.0,0.0
1931,nexttowardl,0.0,0.0,0.0,0.0
1932,nl_langinfo4,0.0,0.0,0.0,0.0
1933,perror,0.0,0.0,585.0,412.0
1934,pow,20.0,2.0,23.0,0.0
1935,printf,0.0,0.0,406.0,1.0
1936,putc1,0.0,0.0,0.0,0.0
1937,putchar1,0.0,0.0,0.0,0.0
1938,putenv,0.0,0.0,0.0,0.0
1939,puts,16.0,16.0,106.0,11.0
1940,putwc6,0.0,0.0,0.0,0.0
1941,putwchar6,0.0,0.0,0.0,0.0
1942,qsort,0.0,0.0,338.0,95.0
1943,quantexpd32,0.0,0.0,0.0,0.0
1944,quantexpd64,0.0,0.0,0.0,0.0
1945,quantexpd128,0.0,0.0,0.0,0.0
1946,quantized32,0.0,0.0,26.0,0.0
1947,quantized64,0.0,0.0,26.0,0.0
1948,quantized128,0.0,0.0,5.0,0.0
1949,samequantumd32,0.0,0.0,0.0,0.0
1950,samequantumd64,0.0,0.0,0.0,0.0
1951,samequantumd128,0.0,0.0,0.0,0.0
1952,raise,1186.0,85.0,1384.0,378.0
1953,rand,56.0,0.0,3700.0,0.0
1954,rand_r,0.0,0.0,0.0,0.0
1955,realloc,0.0,0.0,0.0,0.0
1956,regcomp,0.0,0.0,0.0,0.0
1957,regerror,0.0,0.0,0.0,0.0
1958,regexec,0.0,0.0,121.0,205.0
1959,regfree,0.0,0.0,0.0,0.0
1960,remove,438.0,110.0,760.0,22.0
1961,rename,178.0,106.0,208.0,356.0
1962,rewind1,0.0,0.0,0.0,0.0
1963,scanf,0.0,0.0,16.0,0.0
1964,setbuf,0.0,0.0,0.0,0.0
1965,setjmp,0.0,0.0,0.0,0.0
1966,setlocale,4.0,2.0,10.0,0.0
1967,setvbuf,0.0,0.0,0.0,0.0
1968,signal,216.0,30.0,231.0,0.0
1969,sin,15.0,10.0,101.0,32.0
1970,sinh,0.0,0.0,15.0,0.0
1971,snprintf,0.0,0.0,0.0,0.0
1972,sprintf,0.0,0.0,370.0,1.0
1973,sqrt,60.0,5.0,91.0,0.0
1974,srand,0.0,0.0,56.0,0.0
1975,sscanf,0.0,0.0,0.0,0.0
1976,strcasecmp,0.0,0.0,0.0,0.0
1977,strcat,0.0,0.0,51.0,11.0
1978,strchr,0.0,0.0,0.0,0.0
1979,strcmp,0.0,0.0,0.0,0.0
1980,strcoll,0.0,0.0,20.0,12.0
1981,strcpy,0.0,0.0,0.0,0.0
1982,strcspn,0.0,0.0,0.0,0.0
1983,strerror,0.0,0.0,0.0,0.0
1984,strfmon4,0.0,0.0,0.0,0.0
1985,strftime,16.0,6.0,17.0,0.0
1986,strlen,0.0,0.0,0.0,0.0
1987,strncasecmp,0.0,0.0,0.0,0.0
1988,strncat,0.0,0.0,4.0,0.0
1989,strncmp,0.0,0.0,0.0,0.0
1990,strncpy,0.0,0.0,0.0,0.0
1991,strpbrk,0.0,0.0,0.0,0.0
1992,strptime4,0.0,0.0,17.0,0.0
1993,strrchr,0.0,0.0,0.0,0.0
1994,strspn,0.0,0.0,0.0,0.0
1995,strstr,0.0,0.0,0.0,0.0
1996,strtod,1.0,1.0,1.0,0.0
1997,strtod32,0.0,0.0,1.0,0.0
1998,strtod64,0.0,0.0,1.0,0.0
1999,strtod128,0.0,0.0,0.0,0.0
2000,strtof,0.0,0.0,1.0,0.0
2001,strtok,0.0,0.0,7.0,0.0
2002,strtok_r,0.0,0.0,0.0,0.0
2003,strtol,0.0,0.0,5.0,0.0
2004,strtold,0.0,0.0,1.0,0.0
2005,strtoul,0.0,0.0,0.0,0.0
2006,strxfrm,0.0,0.0,0.0,0.0
2007,swprintf,0.0,0.0,0.0,0.0
2008,swscanf,0.0,0.0,0.0,0.0
2009,system,128.0,56.0,132.0,0.0
2010,tan,0.0,0.0,216.0,0.0
2011,tanh,46.0,9.0,46.0,0.0
2012,time,3780.0,1280.0,4460.0,1185.0
2013,time64,0.0,0.0,0.0,0.0
2014,tmpfile,0.0,0.0,7.0,0.0
2015,tmpnam,0.0,0.0,0.0,0.0
2016,toascii,0.0,0.0,19.0,0.0
2017,tolower,0.0,0.0,167.0,16.0
2018,toupper,0.0,0.0,70.0,0.0
2019,towctrans,0.0,0.0,0.0,0.0
2020,towlower4,0.0,0.0,0.0,0.0
2021,towupper4,0.0,0.0,0.0,0.0
2022,ungetc1,0.0,0.0,0.0,0.0
2023,ungetwc6,0.0,0.0,0.0,0.0
2024,va_arg,0.0,0.0,0.0,0.0
2025,va_copy,0.0,0.0,0.0,0.0
2026,va_end,0.0,0.0,0.0,0.0
2027,va_start,0.0,0.0,0.0,0.0
2028,vfprintf,0.0,0.0,0.0,0.0
2029,vfscanf,0.0,0.0,0.0,0.0
2030,vfwprintf6,0.0,0.0,0.0,0.0
2031,vfwscanf,0.0,0.0,0.0,0.0
2032,vprintf,0.0,0.0,370.0,1.0
2033,vscanf,0.0,0.0,0.0,0.0
2034,vsprintf,0.0,0.0,0.0,0.0
2035,vsnprintf,0.0,0.0,0.0,0.0
2036,vsscanf,0.0,0.0,0.0,0.0
2037,vswprintf,0.0,0.0,0.0,0.0
2038,vswscanf,0.0,0.0,0.0,0.0
2039,vwprintf6,0.0,0.0,0.0,0.0
2040,vwscanf,0.0,0.0,0.0,0.0
2041,wcrtomb4,0.0,0.0,0.0,0.0
2042,wcscat,0.0,0.0,0.0,0.0
2043,wcschr,0.0,0.0,0.0,0.0
2044,wcscmp,0.0,0.0,0.0,0.0
2045,wcscoll4,0.0,0.0,0.0,0.0
2046,wcscpy,0.0,0.0,0.0,0.0
2047,wcscspn,0.0,0.0,0.0,0.0
2048,wcsftime,0.0,0.0,0.0,0.0
2049,wcslen,0.0,0.0,0.0,0.0
2050,wcslocaleconv,0.0,0.0,0.0,0.0
2051,wcsncat,0.0,0.0,0.0,0.0
2052,wcsncmp,0.0,0.0,0.0,0.0
2053,wcsncpy,0.0,0.0,0.0,0.0
2054,wcspbrk,0.0,0.0,0.0,0.0
2055,wcsptime,0.0,0.0,0.0,0.0
2056,wcsrchr,0.0,0.0,0.0,0.0
2057,wcsrtombs4,0.0,0.0,0.0,0.0
2058,wcsspn,0.0,0.0,0.0,0.0
2059,wcsstr,0.0,0.0,0.0,0.0
2060,wcstod,0.0,0.0,0.0,0.0
2061,wcstod32,0.0,0.0,0.0,0.0
2062,wcstod64,0.0,0.0,0.0,0.0
2063,wcstod128,0.0,0.0,0.0,0.0
2064,wcstof,0.0,0.0,0.0,0.0
2065,wcstok,0.0,0.0,0.0,0.0
2066,wcstol,0.0,0.0,0.0,0.0
2067,wcstold,0.0,0.0,0.0,0.0
2068,wcstombs,0.0,0.0,0.0,0.0
2069,wcstoul,0.0,0.0,0.0,0.0
2070,wcsxfrm4,0.0,0.0,0.0,0.0
2071,wctob,0.0,0.0,0.0,0.0
2072,wctomb,0.0,0.0,0.0,0.0
2073,wctrans,0.0,0.0,14.0,0.0
2074,wctype4,0.0,0.0,12.0,0.0
2075,wcwidth,0.0,0.0,401.0,274.0
2076,wmemchr,0.0,0.0,0.0,0.0
2077,wmemcmp,0.0,0.0,0.0,0.0
2078,wmemcpy,0.0,0.0,0.0,0.0
2079,wmemmove,0.0,0.0,4.0,0.0
2080,wmemset,0.0,0.0,0.0,0.0
2081,wprintf6,0.0,0.0,0.0,0.0
2082,wscanf6,0.0,0.0,0.0,0.0
2083,y0,0.0,0.0,0.0,0.0
2084,y1,28.0,1.0,28.0,0.0
2085,yn,0.0,0.0,0.0,0.0
2086,assert.h,0.0,0.0,632.0,163.0
2087,ctype.h,0.0,0.0,320.0,163.0
2088,errno.h,0.0,0.0,312.0,163.0
2089,float.h,0.0,0.0,1120.0,163.0
2090,limits.h,0.0,0.0,321.0,163.0
2091,locale.h,0.0,0.0,376.0,248.0
2092,math.h,0.0,0.0,381.0,163.0
2093,setjmp.h,0.0,0.0,308.0,163.0
2094,signal.h,0.0,0.0,380.0,163.0
2095,stdarg.h,0.0,0.0,308.0,163.0
2096,stddef.h,0.0,0.0,308.0,163.0
2097,stdio.h,0.0,0.0,308.0,163.0
2098,stdlib.h,0.0,0.0,308.0,163.0
2099,string.h,0.0,0.0,1451.0,332.0
2100,time.h,0.0,0.0,1064.0,285.0
2101,bitset,0.0,0.0,0.0,0.0
2102,chrono,0.0,0.0,0.0,0.0
2103,compare,136.0,36.0,180.0,0.0
2104,csetjmp,0.0,0.0,0.0,0.0
2105,csignal,0.0,0.0,77.0,0.0
2106,cstdarg,0.0,0.0,0.0,0.0
2107,cstddef,0.0,0.0,0.0,0.0
2108,cstdlib,0.0,0.0,0.0,0.0
2109,ctime,0.0,0.0,1514.0,244.0
2110,functional,8.0,2.0,772.0,22.0
2111,initializer_list,0.0,0.0,214.0,58.0
2112,optional,465.0,373.0,607.0,0.0
2113,source_location,0.0,0.0,0.0,0.0
2114,stacktrace,26.0,0.0,31.0,82.0
2115,tuple,2270.0,880.0,3165.0,245.0
2116,type_traits,0.0,0.0,0.0,0.0
2117,typeindex,0.0,0.0,0.0,0.0
2118,typeinfo,0.0,0.0,0.0,0.0
2119,utility,28.0,26.0,28.0,0.0
2120,variant,6.0,4.0,8.0,0.0
2121,version,323.0,74.0,414.0,23.0
2122,memory,693.0,219.0,693.0,1698.0
2123,memory_resource,0.0,0.0,0.0,0.0
2124,new,6668.0,984.0,6700.0,440.0
2125,scoped_allocator,0.0,0.0,0.0,0.0
2126,cfloat,0.0,0.0,843.0,0.0
2127,cinttypes,0.0,0.0,0.0,0.0
2128,climits,0.0,0.0,410.0,1547.0
2129,cstdint,0.0,0.0,18.0,0.0
2130,limits,13.0,3.0,410.0,1547.0
2131,cassert,0.0,0.0,324.0,0.0
2132,cerrno,0.0,0.0,4.0,0.0
2133,exception,586.0,44.0,694.0,24.0
2134,stdexcept,0.0,0.0,0.0,0.0
2135,system_error,0.0,0.0,0.0,0.0
2136,cctype,0.0,0.0,119.0,0.0
2137,charconv,0.0,0.0,0.0,0.0
2138,cstring,0.0,0.0,1423.0,193.0
2139,cuchar,0.0,0.0,0.0,0.0
2140,cwchar,0.0,0.0,0.0,0.0
2141,cwctype,0.0,0.0,12.0,0.0
2142,format,2284.0,298.0,2334.0,310.0
2143,string,3429.0,1794.0,4362.0,675.0
2144,string_view,0.0,0.0,0.0,0.0
2145,array,4026.0,2370.0,6507.0,951.0
2146,deque,7.0,2.0,7.0,0.0
2147,forward_list,0.0,0.0,0.0,0.0
2148,list,6771.0,2778.0,7245.0,411.0
2149,map,864.0,165.0,1218.0,618.0
2150,queue,120.0,15.0,135.0,42.0
2151,set,4788.0,1788.0,5276.0,580.0
2152,span,102.0,27.0,150.0,0.0
2153,stack,1235.0,195.0,1435.0,110.0
2154,unordered_map,0.0,0.0,8.0,0.0
2155,unordered_set,0.0,0.0,8.0,0.0
2156,vector,636.0,144.0,944.0,0.0
2157,bit,196.0,32.0,676.0,0.0
2158,cfenv,0.0,0.0,0.0,0.0
2159,cmath,0.0,0.0,73.0,0.0
2160,complex,200.0,28.0,488.0,84.0
2161,numbers,130.0,64.0,1496.0,0.0
2162,numeric,466.0,204.0,512.0,0.0
2163,random,776.0,188.0,822.0,0.0
2164,ratio,64.0,9.0,82.0,146.0
2165,valarray,0.0,0.0,1.0,0.0
2166,cstdio,0.0,0.0,0.0,0.0
2167,fstream,0.0,0.0,93.0,0.0
2168,iomanip,0.0,0.0,0.0,0.0
2169,ios,0.0,0.0,34.0,14.0
2170,iosfwd,0.0,0.0,0.0,0.0
2171,iostream,0.0,0.0,68.0,0.0
2172,istream,0.0,0.0,93.0,0.0
2173,ostream,0.0,0.0,95.0,0.0
2174,spanstream,0.0,0.0,0.0,0.0
2175,sstream,0.0,0.0,93.0,0.0
2176,streambuf,0.0,0.0,0.0,0.0
2177,strstream,0.0,0.0,0.0,0.0
2178,syncstream,0.0,0.0,0.0,0.0
2179,barrier,0.0,0.0,0.0,0.0
2180,condition_variable,0.0,0.0,0.0,0.0
2181,future,71.0,24.0,78.0,0.0
2182,latch,0.0,0.0,0.0,0.0
2183,mutex,0.0,0.0,0.0,0.0
2184,semaphore,0.0,0.0,0.0,0.0
2185,shared_mutex,0.0,0.0,0.0,0.0
2186,stop_token,0.0,0.0,0.0,0.0
2187,thread,64.0,36.0,240.0,270.0
2188,system,128.0,56.0,132.0,0.0
2189,command,304.0,72.0,361.0,63.0
2190,analyzer,0.0,0.0,2.0,0.0
2191,name,4007.0,678.0,5331.0,3881.0
2192,uppercase,3.0,1.0,5.0,0.0
2193,ptr,7.0,2.0,23.0,0.0
2194,copy,696.0,164.0,699.0,1033.0
2195,return,19317.0,2025.0,23898.0,987.0
2196,processing,87.0,51.0,534.0,0.0
2197,use,941.0,419.0,1799.0,0.0
2198,va,1.0,0.0,1.0,0.0
2199,fwprintf,0.0,0.0,0.0,0.0
2200,vsprintf,0.0,0.0,0.0,0.0
2201,wprintf,0.0,0.0,370.0,1.0
2202,wctomb,0.0,0.0,0.0,0.0
2203,segment,36.0,9.0,108.0,42.0
2204,specification,10.0,4.0,18.0,0.0
2205,timeptr,0.0,0.0,19.0,89.0
2206,wcslconv,0.0,0.0,0.0,0.0
2207,strptime,1.0,0.0,17.0,0.0
2208,portion,5.0,3.0,11.0,1.0
2209,member,15.0,5.0,23.0,0.0
2210,representation,66.0,56.0,127.0,0.0
2211,byte,60.0,24.0,399.0,24.0
2212,classification,27.0,21.0,30.0,0.0
2213,display,480.0,84.0,724.0,0.0
2214,fwscanf,0.0,0.0,0.0,0.0
2215,bessel,0.0,0.0,0.0,0.0
2216,x25,0.0,0.0,0.0,0.0
2217,throughput,0.0,0.0,106.0,0.0
2218,netware,0.0,0.0,0.0,0.0
2219,checksum,8.0,2.0,92.0,0.0
2220,multicast,0.0,0.0,4.0,0.0
2221,multiplexing,0.0,0.0,2.0,0.0
2222,appletalk,0.0,0.0,0.0,0.0
2223,internet,2.0,2.0,106.0,2.0
2224,http,212.0,98.0,470.0,28.0
2225,datagram,0.0,0.0,1642.0,0.0
2226,ipsec,0.0,0.0,0.0,0.0
2227,decnet,0.0,0.0,0.0,0.0
2228,authentication,4.0,0.0,6.0,0.0
2229,authorization,2.0,0.0,18.0,0.0
2230,netbios,0.0,0.0,0.0,0.0
2231,l2f,0.0,0.0,0.0,0.0
2232,h245,0.0,0.0,1.0,0.0
2233,socks,18.0,12.0,22.0,0.0
2234,checkpointing,0.0,0.0,216.0,0.0
2235,isns,0.0,0.0,50.0,0.0
2236,l2tp,0.0,0.0,0.0,0.0
2237,pptp,0.0,0.0,12.0,0.0
2238,rtcp,0.0,0.0,0.0,0.0
2239,algorithm,58.0,56.0,96.0,0.0
2240,plotter,0.0,0.0,16.0,0.0
2241,vhdl,0.0,0.0,0.0,0.0
2242,interoperability,0.0,0.0,0.0,0.0
2243,abstraction,0.0,0.0,8.0,0.0
2244,opengl,0.0,0.0,0.0,0.0
2245,compiler,0.0,0.0,67.0,0.0
2246,computing,80.0,30.0,135.0,0.0
2247,software,12.0,0.0,12.0,0.0
2248,routing,0.0,0.0,22.0,0.0
2249,slip,2.0,0.0,2.0,0.0
2250,bit,196.0,32.0,676.0,0.0
2251,bluetooth,0.0,0.0,0.0,0.0
2252,g703,0.0,0.0,0.0,0.0
2253,phonenet,0.0,0.0,0.0,0.0
2254,usb,0.0,0.0,0.0,0.0
2255,i431,0.0,0.0,0.0,0.0
2256,x400,0.0,0.0,25.0,0.0
2257,x500,0.0,0.0,35.0,2.0
2258,8p8c,0.0,0.0,0.0,0.0
2259,arpanet,0.0,0.0,0.0,0.0
2260,ascii,57.0,12.0,57.0,0.0
2261,voltage,0.0,0.0,0.0,0.0
2262,dwdm,0.0,0.0,0.0,0.0
2263,fddi,0.0,0.0,5.0,0.0
2264,xml,13.0,4.0,23.0,0.0
2265,ftam,0.0,0.0,0.0,0.0
2266,q931,0.0,0.0,0.0,0.0
2267,inap,0.0,0.0,33.0,0.0
2268,mime,6.0,0.0,9.0,0.0
2269,ethernet,0.0,0.0,0.0,0.0
2270,ghn,0.0,0.0,0.0,0.0
2271,https,126.0,85.0,232.0,14.0
2272,integrity,105.0,24.0,105.0,633.0
2273,internetwork,0.0,0.0,0.0,0.0
2274,novell,0.0,0.0,3.0,0.0
2275,i430,0.0,0.0,0.0,0.0
2276,availability,2.0,0.0,2.0,0.0
2277,serialization,10.0,7.0,14.0,0.0
2278,ebcdic,0.0,0.0,0.0,0.0
2279,lapb,0.0,0.0,18.0,0.0
2280,nwlink,0.0,0.0,7.0,22.0
2281,concatenation,50.0,44.0,196.0,0.0
2282,confidentiality,0.0,0.0,0.0,0.0
2283,telecommunication,0.0,0.0,2.0,0.0
2284,standardization,2.0,2.0,2.0,0.0
2285,websocket,0.0,0.0,0.0,0.0
2286,cyclades,0.0,0.0,14.0,0.0
2287,docsis,0.0,0.0,0.0,0.0
2288,modbus,0.0,0.0,0.0,0.0
2289,mpeg,0.0,0.0,0.0,0.0
2290,zigbee,0.0,0.0,0.0,0.0
2291,cons,4.0,0.0,260.0,634.0
2292,pdcp,0.0,0.0,0.0,0.0
2293,localtalk,0.0,0.0,0.0,0.0
2294,gosip,0.0,0.0,0.0,0.0
2295,hdlc,0.0,0.0,0.0,0.0
2296,x200,0.0,0.0,54.0,0.0
2297,ethertalk,0.0,0.0,0.0,0.0
2298,hl7,0.0,0.0,0.0,0.0
2299,ipx,0.0,0.0,0.0,0.0
2300,tokentalk,0.0,0.0,0.0,0.0
2301,clns,0.0,0.0,508.0,218.0
2302,sbtv,0.0,0.0,0.0,0.0
2303,x21bis,0.0,0.0,0.0,0.0
2304,norsar,0.0,0.0,0.0,0.0
2305,smtp,6.0,1.0,6.0,0.0
2306,ka9q,0.0,0.0,0.0,0.0
2307,internetworking,0.0,0.0,0.0,0.0
2308,interop,0.0,0.0,74.0,0.0
2309,itu,0.0,0.0,0.0,0.0
2310,dos,0.0,0.0,322.0,78.0
2311,darpa,0.0,0.0,0.0,0.0
2312,mvs,0.0,0.0,0.0,0.0
2313,firmware,0.0,0.0,0.0,0.0
2314,telnet,0.0,0.0,0.0,0.0
2315,chipsets,0.0,0.0,0.0,0.0
2316,lwip,0.0,0.0,1.0,0.0
2317,ieee,0.0,0.0,1.0,0.0
2318,ietf,0.0,0.0,0.0,0.0
2319,ipsec,0.0,0.0,0.0,0.0
2320,ipv4,4.0,4.0,4.0,0.0
2321,ipv6,3.0,3.0,3.0,0.0
2322,multihoming,0.0,0.0,0.0,0.0
2323,connectionless,0.0,0.0,134.0,0.0
2324,abstraction,0.0,0.0,8.0,0.0
2325,layer,834.0,188.0,1724.0,411.0
2326,acknowledgement,0.0,0.0,0.0,0.0
2327,data,12048.0,2700.0,12136.0,6688.0
2328,networks,7.0,6.0,53.0,0.0
2329,asynchronous,3.0,1.0,6.0,0.0
2330,transfer,1.0,0.0,270.0,0.0
2331,mode,450.0,79.0,2164.0,359.0
2332,osi,0.0,0.0,0.0,0.0
2333,model,2958.0,742.0,4254.0,748.0
2334,reliability,0.0,0.0,1.0,0.0
2335,computer,0.0,0.0,456.0,0.0
2336,networking,0.0,0.0,55.0,0.0
2337,reliable,0.0,0.0,0.0,0.0
2338,protocol,58.0,32.0,60.0,444.0
2339,structured,3.0,2.0,35.0,0.0
2340,stream,68.0,18.0,93.0,0.0
2341,transport,0.0,0.0,0.0,0.0
2342,frame,524.0,111.0,764.0,441.0
2343,relay,0.0,0.0,25.0,0.0
2344,head,498.0,81.0,972.0,66.0
2345,line,299.0,44.0,487.0,171.0
2346,blocking,3.0,1.0,13.0,0.0
2347,computing,80.0,30.0,135.0,0.0
2348,throughput,0.0,0.0,106.0,0.0
2349,flow,113.0,18.0,191.0,44.0
2350,control,80.0,19.0,98.0,1.0
2351,transmission,0.0,0.0,76.0,0.0
2352,network,92.0,46.0,106.0,0.0
2353,multipath,0.0,0.0,0.0,0.0
2354,tcp,0.0,0.0,0.0,0.0
2355,nagle,0.0,0.0,0.0,0.0
2356,netware,0.0,0.0,0.0,0.0
2357,broadcasting,8.0,3.0,108.0,0.0
2358,checksum,8.0,2.0,92.0,0.0
2359,buffer,807.0,183.0,846.0,453.0
2360,link,244.0,70.0,374.0,32.0
2361,multicast,0.0,0.0,4.0,0.0
2362,virtual,2.0,0.0,4.0,0.0
2363,circuit,6.0,3.0,15.0,0.0
2364,maximum,238.0,156.0,240.0,0.0
2365,unit,582.0,138.0,742.0,24.0
2366,micro,2.0,2.0,3.0,0.0
2367,multiplexing,0.0,0.0,2.0,0.0
2368,slow,18.0,1.0,78.0,6.0
2369,start,3240.0,644.0,3748.0,872.0
2370,multi,272.0,80.0,398.0,158.0
2371,homing,0.0,0.0,2.0,0.0
2372,appletalk,0.0,0.0,0.0,0.0
2373,error,990.0,207.0,1890.0,1236.0
2374,detecting,2.0,2.0,11.0,0.0
2375,code,352.0,96.0,1266.0,1084.0
2376,explicit,14.0,3.0,38.0,0.0
2377,congestion,0.0,0.0,2.0,0.0
2378,notification,0.0,0.0,2.0,0.0
2379,fibre,0.0,0.0,3.0,0.0
2380,channel,55.0,23.0,414.0,0.0
2381,internet,2.0,2.0,106.0,2.0
2382,protocols,1.0,1.0,30.0,222.0
2383,udp,0.0,0.0,0.0,0.0
2384,lite,2.0,0.0,11.0,0.0
2385,nack,0.0,0.0,7.0,0.0
2386,oriented,0.0,0.0,116.0,16.0
2387,application,19.0,14.0,48.0,2.0
2388,software,12.0,0.0,12.0,0.0
2389,automatic,0.0,0.0,66.0,0.0
2390,repeat,93.0,26.0,134.0,94.0
2391,request,176.0,21.0,276.0,45.0
2392,underrun,0.0,0.0,0.0,0.0
2393,datagram,0.0,0.0,1642.0,0.0
2394,connection,118.0,72.0,174.0,0.0
2395,communication,4.0,0.0,36.0,0.0
2396,user,336.0,94.0,1373.0,57.0
2397,service,11.0,4.0,17.0,0.0
2398,socket,52.0,2.0,52.0,0.0
2399,http,212.0,98.0,470.0,28.0
2400,suite,4.0,4.0,8.0,0.0
2401,negative,170.0,110.0,246.0,0.0
2402,acknowledge,0.0,0.0,5.0,0.0
2403,character,224.0,144.0,380.0,0.0
2404,congestive,0.0,0.0,0.0,0.0
2405,collapse,5.0,0.0,8.0,0.0
2406,cyclic,18.0,2.0,22.0,0.0
2407,stateful,1.0,0.0,1.0,0.0
2408,design,0.0,0.0,2.0,0.0
2409,detection,5.0,2.0,63.0,226.0
2410,recovery,1.0,0.0,7.0,0.0
2411,ip,7.0,2.0,7.0,94.0
2412,port,78.0,19.0,84.0,43.0
2413,avoidance,0.0,0.0,0.0,0.0
2414,packet,2.0,0.0,27.0,7.0
2415,information,84.0,65.0,89.0,5.0
2416,technology,0.0,0.0,0.0,0.0
2417,statistical,0.0,0.0,42.0,0.0
2418,file,1968.0,712.0,2702.0,364.0
2419,analysis,4.0,4.0,4.0,0.0
2420,open,444.0,42.0,484.0,52.0
2421,shortest,0.0,0.0,0.0,0.0
2422,path,3664.0,532.0,4164.0,880.0
2423,first,1150.0,464.0,1150.0,0.0
2424,delivery,2.0,2.0,6.0,0.0
2425,exterior,0.0,0.0,0.0,0.0
2426,gateway,0.0,0.0,0.0,0.0
2427,forwarding,0.0,0.0,129.0,0.0
2428,host,36.0,10.0,162.0,0.0
2429,message,276.0,52.0,332.0,154.0
2430,independent,4.0,2.0,25.0,0.0
2431,ipsec,0.0,0.0,0.0,0.0
2432,group,584.0,186.0,1418.0,154.0
2433,management,2.0,2.0,2.0,0.0
2434,internetwork,0.0,0.0,0.0,0.0
2435,exchange,8.0,2.0,162.0,14.0
2436,connectionless,0.0,0.0,134.0,0.0
2437,enhanced,1.0,0.0,4.0,0.0
2438,interior,0.0,0.0,0.0,0.0
2439,routing,0.0,0.0,22.0,0.0
2440,decnet,0.0,0.0,0.0,0.0
2441,remote,29.0,11.0,249.0,11.0
2442,procedure,6.0,6.0,8.0,0.0
2443,call,322.0,142.0,2736.0,38.0
2444,short,66.0,12.0,758.0,190.0
2445,peer,0.0,0.0,164.0,0.0
2446,sockets,0.0,0.0,35.0,0.0
2447,direct,36.0,21.0,222.0,66.0
2448,enterprise,0.0,0.0,0.0,0.0
2449,javabeans,0.0,0.0,0.0,0.0
2450,authentication,4.0,0.0,6.0,0.0
2451,authorization,2.0,0.0,18.0,0.0
2452,netbios,0.0,0.0,0.0,0.0
2453,lip,0.0,0.0,169.0,7.0
2454,sync,34.0,2.0,70.0,0.0
2455,duplex,0.0,0.0,0.0,0.0
2456,telecommunications,0.0,0.0,1.0,0.0
2457,password,14.0,2.0,14.0,0.0
