,Ontology_Words,Code_Count,Intent_Count,Fuzzy_Code_Count,Fuzzy_Intent_Count
rethrow exception,rethrow exception,0.0,0.0,91.0,11.0
nested exception,nested exception,0.0,0.0,86.0,11.0
terminate handler,terminate handler,0.0,0.0,59.0,0.0
get terminate,get terminate,0.0,0.0,5.0,0.0
set terminate,set terminate,0.0,0.0,4.0,0.0
bad exception,bad exception,0.0,0.0,293.0,13.0
unexpected handler,unexpected handler,0.0,0.0,65.0,0.0
get unexpected,get unexpected,0.0,0.0,15.0,9.0
set unexpected,set unexpected,0.0,0.0,14.0,9.0
logic error,logic error,0.0,0.0,11.0,0.0
invalid argument,invalid argument,1.0,0.0,24.0,0.0
domain error,domain error,0.0,0.0,6.0,0.0
length error,length error,0.0,0.0,44.0,25.0
runtime error,runtime error,0.0,0.0,7.0,0.0
range error,range error,0.0,0.0,66.0,10.0
overflow error,overflow error,0.0,0.0,7.0,0.0
underflow error,underflow error,0.0,0.0,8.0,0.0
tx exception,tx exception,0.0,0.0,285.0,13.0
error category,error category,0.0,0.0,23.0,0.0
generic category,generic category,0.0,0.0,17.0,0.0
system category,system category,0.0,0.0,18.0,0.0
error condition,error condition,0.0,0.0,9.0,0.0
error code,error code,0.0,0.0,7.0,0.0
system error,system error,0.0,0.0,6.0,0.0
neagtive cycles,neagtive cycles,0.0,0.0,0.0,0.0
neagtive cycle,neagtive cycle,0.0,0.0,11.0,0.0
bi linear,bi linear,0.0,0.0,5.0,0.0
linearly independent,linearly independent,0.0,0.0,2.0,0.0
one dimensional,one dimensional,1.0,1.0,13.0,0.0
two dimensional,two dimensional,0.0,0.0,8.0,0.0
multi dimensional,multi dimensional,0.0,0.0,6.0,0.0
zero based,zero based,0.0,0.0,0.0,0.0
one based,one based,0.0,0.0,20.0,0.0
base pointer,base pointer,0.0,0.0,0.0,0.0
non planar,non planar,0.0,0.0,0.0,0.0
self loops,self loops,0.0,0.0,57.0,52.0
cut edges,cut edges,0.0,0.0,0.0,0.0
non prime,non prime,0.0,0.0,1.0,0.0
self reference,self reference,0.0,0.0,23.0,0.0
double ended,double ended,0.0,0.0,2.0,0.0
singly linked,singly linked,0.0,0.0,0.0,0.0
doubly linked,doubly linked,0.0,0.0,0.0,0.0
zero product,zero product,0.0,0.0,0.0,0.0
little endian,little endian,0.0,0.0,0.0,0.0
big endian,big endian,0.0,0.0,0.0,0.0
single valued,single valued,0.0,0.0,36.0,0.0
multi valued,multi valued,0.0,0.0,4.0,0.0
base case,base case,0.0,0.0,2.0,0.0
recursive equations,recursive equations,0.0,0.0,16.0,0.0
in range,in range,85.0,0.0,188.0,10.0
strongly connect,strongly connect,0.0,0.0,11.0,0.0
neagtive cycl,neagtive cycl,0.0,0.0,0.0,0.0
linearly independ,linearly independ,0.0,0.0,2.0,0.0
one dimension,one dimension,0.0,0.0,105.0,0.0
two dimension,two dimension,0.0,0.0,99.0,0.0
multi dimension,multi dimension,0.0,0.0,44.0,0.0
zero bas,zero bas,0.0,0.0,5.0,0.0
one bas,one bas,0.0,0.0,15.0,0.0
base point,base point,0.0,0.0,8.0,0.0
self loop,self loop,0.0,0.0,64.0,0.0
cut edg,cut edg,0.0,0.0,0.0,0.0
non prim,non prim,0.0,0.0,0.0,0.0
self refer,self refer,0.0,0.0,27.0,22.0
double end,double end,0.0,0.0,1.0,0.0
singly link,singly link,0.0,0.0,1.0,0.0
doubly link,doubly link,0.0,0.0,0.0,0.0
single valu,single valu,0.0,0.0,19.0,0.0
multi valu,multi valu,0.0,0.0,4.0,0.0
base cas,base cas,0.0,0.0,2.0,0.0
recursive equ,recursive equ,0.0,0.0,36.0,0.0
in rang,in rang,0.0,0.0,117.0,10.0
function parameters,function parameters,0.0,0.0,110.0,21.0
loop variables,loop variables,0.0,0.0,5.0,0.0
loop iterator,loop iterator,0.0,0.0,6.0,0.0
switch variable,switch variable,0.0,0.0,25.0,0.0
left half,left half,0.0,0.0,1.0,0.0
right half,right half,0.0,0.0,4.0,0.0
no.of item,no.of item,0.0,0.0,2.0,0.0
no.of element,no.of element,0.0,0.0,202.0,0.0
no.of record,no.of record,0.0,0.0,1.0,0.0
no.of input,no.of input,0.0,0.0,28.0,0.0
no.of word,no.of word,0.0,0.0,0.0,0.0
no.of samples,no.of samples,0.0,0.0,37.0,89.0
head node,head node,0.0,0.0,10.0,0.0
starting index,starting index,1.0,1.0,16.0,88.0
ending index,ending index,0.0,0.0,8.0,88.0
first few,first few,0.0,0.0,24.0,0.0
any number,any number,0.0,0.0,13.0,0.0
left bit,left bit,0.0,0.0,1.0,0.0
right bit,right bit,0.0,0.0,7.0,0.0
leftmost bit,leftmost bit,0.0,0.0,0.0,0.0
rightmost bit,rightmost bit,0.0,0.0,0.0,0.0
returned from,returned from,1.0,0.0,24.0,0.0
final output,final output,0.0,0.0,64.0,11.0
final result,final result,0.0,0.0,15.0,0.0
final outcome,final outcome,0.0,0.0,2.0,0.0
function paramet,function paramet,0.0,0.0,38.0,21.0
loop vari,loop vari,0.0,0.0,0.0,0.0
loop iter,loop iter,0.0,0.0,0.0,0.0
switch vari,switch vari,0.0,0.0,0.0,0.0
no.of el,no.of el,0.0,0.0,0.0,0.0
no.of sampl,no.of sampl,0.0,0.0,0.0,0.0
head nod,head nod,0.0,0.0,11.0,3.0
any numb,any numb,0.0,0.0,2.0,0.0
final outcom,final outcom,0.0,0.0,2.0,0.0
linked list,linked list,0.0,0.0,20.0,0.0
binary tree,binary tree,0.0,0.0,6.0,0.0
suffix tree,suffix tree,0.0,0.0,33.0,0.0
avl tree,avl tree,0.0,0.0,1.0,0.0
splay tree,splay tree,0.0,0.0,0.0,0.0
b tree,b tree,0.0,0.0,9.0,0.0
red-black tree,red-black tree,0.0,0.0,0.0,0.0
segment tree,segment tree,0.0,0.0,1.0,0.0
suffix array,suffix array,0.0,0.0,53.0,0.0
tagged union,tagged union,0.0,0.0,4.0,0.0
small int,small int,0.0,0.0,16.0,0.0
big int,big int,0.0,0.0,21.0,16.0
priority queue,priority queue,0.0,0.0,6.0,5.0
double-ended queue,double-ended queue,0.0,0.0,2.0,0.0
euler circuit,euler circuit,0.0,0.0,0.0,0.0
eulerian path,eulerian path,0.0,0.0,162.0,0.0
eulerian circuit,eulerian circuit,0.0,0.0,0.0,0.0
euler path,euler path,0.0,0.0,194.0,0.0
hash tree,hash tree,0.0,0.0,1.0,0.0
hash list,hash list,0.0,0.0,12.0,0.0
adjacency matrix,adjacency matrix,0.0,0.0,4.0,0.0
adjacency list,adjacency list,0.0,0.0,10.0,0.0
zero vector,zero vector,0.0,0.0,10.0,0.0
identity matrix,identity matrix,0.0,0.0,34.0,0.0
diagonalizable matrix,diagonalizable matrix,0.0,0.0,4.0,0.0
data segment,data segment,0.0,0.0,14.0,0.0
binary tre,binary tre,0.0,0.0,8.0,0.0
suffix tre,suffix tre,0.0,0.0,39.0,0.0
avl tre,avl tre,0.0,0.0,0.0,0.0
splay tre,splay tre,0.0,0.0,0.0,0.0
red-black tre,red-black tre,0.0,0.0,0.0,0.0
segment tre,segment tre,0.0,0.0,1.0,0.0
priority queu,priority queu,0.0,0.0,4.0,5.0
double-ended queu,double-ended queu,0.0,0.0,0.0,0.0
hash tre,hash tre,0.0,0.0,2.0,0.0
data seg,data seg,0.0,0.0,118.0,0.0
cartesian tree,cartesian tree,0.0,0.0,0.0,0.0
sparse set,sparse set,0.0,0.0,4.0,0.0
interval tree,interval tree,0.0,0.0,1.0,0.0
decision tree,decision tree,0.0,0.0,1.0,0.0
binary heap,binary heap,0.0,0.0,3.0,0.0
incidence matrix,incidence matrix,0.0,0.0,4.0,0.0
disjoint set,disjoint set,0.0,0.0,0.0,0.0
binomial heap,binomial heap,0.0,0.0,0.0,0.0
fibonacci heap,fibonacci heap,0.0,0.0,0.0,0.0
hash table,hash table,0.0,0.0,17.0,0.0
bit array,bit array,0.0,0.0,61.0,0.0
circular buffer,circular buffer,0.0,0.0,0.0,0.0
dynamic array,dynamic array,0.0,0.0,42.0,0.0
skip list,skip list,0.0,0.0,18.0,0.0
r tree,r tree,0.0,0.0,11.0,0.0
di graph,di graph,0.0,0.0,7.0,0.0
sparse matrix,sparse matrix,0.0,0.0,10.0,0.0
associative array,associative array,0.0,0.0,34.0,0.0
cartesian tre,cartesian tre,0.0,0.0,0.0,0.0
interval tre,interval tre,0.0,0.0,5.0,0.0
decision tre,decision tre,0.0,0.0,2.0,0.0
hash tabl,hash tabl,0.0,0.0,3.0,0.0
circular buff,circular buff,0.0,0.0,0.0,0.0
universal set,universal set,0.0,0.0,8.0,0.0
finite set,finite set,0.0,0.0,0.0,0.0
infinite set,infinite set,0.0,0.0,12.0,0.0
singleton set,singleton set,0.0,0.0,0.0,0.0
super set,super set,0.0,0.0,4.0,0.0
equivalent set,equivalent set,0.0,0.0,24.0,0.0
equal sets,equal sets,0.0,0.0,0.0,0.0
null sets,null sets,0.0,0.0,8.0,0.0
overlapping sets,overlapping sets,0.0,0.0,4.0,0.0
unit set,unit set,0.0,0.0,10.0,0.0
ring sum,ring sum,0.0,0.0,2.0,0.0
cartesian product,cartesian product,0.0,0.0,0.0,0.0
commutative property,commutative property,0.0,0.0,16.0,0.0
associative property,associative property,0.0,0.0,16.0,0.0
demorgans law,demorgans law,0.0,0.0,0.0,0.0
distributive law,distributive law,0.0,0.0,0.0,0.0
domination law,domination law,0.0,0.0,0.0,0.0
absorption law,absorption law,0.0,0.0,0.0,0.0
identity law,identity law,0.0,0.0,30.0,0.0
empty set,empty set,0.0,0.0,74.0,0.0
power set,power set,0.0,0.0,10.0,0.0
proper subset,proper subset,0.0,0.0,0.0,0.0
venn diagram,venn diagram,0.0,0.0,0.0,0.0
statement form,statement form,0.0,0.0,24.0,0.0
tabular form,tabular form,0.0,0.0,4.0,0.0
matrix addition,matrix addition,0.0,0.0,10.0,0.0
matrix subtraction,matrix subtraction,0.0,0.0,8.0,0.0
matrix multiplication,matrix multiplication,0.0,0.0,20.0,0.0
upper triangular,upper triangular,0.0,0.0,0.0,0.0
lower triangular,lower triangular,0.0,0.0,16.0,0.0
null matrix,null matrix,0.0,0.0,8.0,0.0
square matrix,square matrix,0.0,0.0,12.0,0.0
complex matrix,complex matrix,0.0,0.0,10.0,0.0
scalar matrix,scalar matrix,0.0,0.0,14.0,0.0
horizontal matrix,horizontal matrix,0.0,0.0,20.0,0.0
vertical matrix,vertical matrix,0.0,0.0,10.0,0.0
symmetric matrix,symmetric matrix,0.0,0.0,10.0,0.0
zero matrix,zero matrix,0.0,0.0,8.0,0.0
augmented matrix,augmented matrix,0.0,0.0,8.0,0.0
row matrix,row matrix,0.0,0.0,30.0,0.0
column matrix,column matrix,0.0,0.0,66.0,0.0
rectangular matrix,rectangular matrix,0.0,0.0,10.0,0.0
triangular matrix,triangular matrix,0.0,0.0,8.0,0.0
path graph,path graph,0.0,0.0,170.0,14.0
complete graph,complete graph,0.0,0.0,18.0,0.0
regular graph,regular graph,0.0,0.0,2.0,0.0
irregular graph,irregular graph,0.0,0.0,0.0,0.0
acyclic graph,acyclic graph,0.0,0.0,0.0,0.0
disconnected graph,disconnected graph,0.0,0.0,4.0,0.0
star graph,star graph,0.0,0.0,0.0,0.0
directed graph,directed graph,0.0,0.0,0.0,0.0
undirected graph,undirected graph,0.0,0.0,0.0,0.0
multi graph,multi graph,0.0,0.0,8.0,0.0
weighted graph,weighted graph,0.0,0.0,0.0,0.0
simple graph,simple graph,0.0,0.0,3.0,0.0
isomorphic graph,isomorphic graph,0.0,0.0,0.0,0.0
bipartite graph,bipartite graph,0.0,0.0,0.0,0.0
eulerian graph,eulerian graph,0.0,0.0,0.0,0.0
hamilton graph,hamilton graph,0.0,0.0,0.0,0.0
vertex set,vertex set,0.0,0.0,0.0,0.0
edge set,edge set,0.0,0.0,7.0,0.0
spanning subgraph,spanning subgraph,0.0,0.0,0.0,0.0
induced subgraph,induced subgraph,0.0,0.0,0.0,0.0
cut vertex,cut vertex,0.0,0.0,0.0,0.0
cut edge,cut edge,0.0,0.0,0.0,0.0
articulation points,articulation points,0.0,0.0,0.0,0.0
eulearian trail,eulearian trail,0.0,0.0,0.0,0.0
eulerian circuit,eulerian circuit,0.0,0.0,0.0,0.0
isolated vertex,isolated vertex,0.0,0.0,0.0,0.0
odd degree,odd degree,0.0,0.0,0.0,0.0
even degree,even degree,0.0,0.0,0.0,0.0
red hat,red hat,0.0,0.0,2.0,0.0
von neuman,von neuman,0.0,0.0,0.0,0.0
object code,object code,0.0,0.0,5.0,0.0
dynamic linked,dynamic linked,0.0,0.0,8.0,0.0
contiguous memory,contiguous memory,0.0,0.0,18.0,16.0
bit map,bit map,0.0,0.0,2.0,0.0
linked list,linked list,0.0,0.0,20.0,0.0
first fit,first fit,0.0,0.0,35.0,0.0
next fit,next fit,0.0,0.0,11.0,0.0
best fit,best fit,0.0,0.0,2.0,0.0
worst fit,worst fit,0.0,0.0,1.0,0.0
variable partitioning,variable partitioning,0.0,0.0,20.0,0.0
dynamic partitioning,dynamic partitioning,0.0,0.0,14.0,0.0
fixed partitioning,fixed partitioning,0.0,0.0,12.0,0.0
binary address,binary address,0.0,0.0,7.0,0.0
page table,page table,0.0,0.0,52.0,0.0
virtual memory,virtual memory,0.0,0.0,20.0,0.0
page fault,page fault,0.0,0.0,3.0,0.0
dirty bit,dirty bit,0.0,0.0,2.0,0.0
frame allocation,frame allocation,0.0,0.0,5.0,0.0
page replacement,page replacement,0.0,0.0,9.0,0.0
belady's anamoly,belady's anamoly,0.0,0.0,22.0,0.0
stack algorithm,stack algorithm,0.0,0.0,12.0,0.0
segmented paging,segmented paging,0.0,0.0,0.0,0.0
accessing files,accessing files,0.0,0.0,5.0,0.0
directory structure,directory structure,1.0,0.0,68.0,0.0
single level,single level,0.0,0.0,28.0,0.0
acyclic graph,acyclic graph,0.0,0.0,0.0,0.0
file system,file system,0.0,0.0,11.0,73.0
directory implementation,directory implementation,0.0,0.0,70.0,0.0
allocation method,allocation method,0.0,0.0,6.0,0.0
indexed allocation,indexed allocation,0.0,0.0,2.0,0.0
disk scheduling,disk scheduling,0.0,0.0,0.0,0.0
fcfs scheduling,fcfs scheduling,0.0,0.0,0.0,0.0
sstf scheduling,sstf scheduling,0.0,0.0,0.0,0.0
complex.h  ,complex.h  ,0.0,0.0,5.0,0.0
fenv.h  ,fenv.h  ,0.0,0.0,1.0,0.0
inttypes.h  ,inttypes.h  ,0.0,0.0,5.0,0.0
iso646.h  ,iso646.h  ,0.0,0.0,1.0,0.0
stdalign.h  ,stdalign.h  ,0.0,0.0,1.0,0.0
stdatomic.h  ,stdatomic.h  ,0.0,0.0,1.0,0.0
stdbool.h  ,stdbool.h  ,0.0,0.0,1.0,0.0
stdint.h  ,stdint.h  ,0.0,0.0,1.0,0.0
stdnoreturn.h  ,stdnoreturn.h  ,0.0,0.0,1.0,0.0
tgmath.h  ,tgmath.h  ,0.0,0.0,1.0,0.0
threads.h  ,threads.h  ,0.0,0.0,5.0,0.0
uchar.h  ,uchar.h  ,0.0,0.0,1.0,0.0
wchar.h  ,wchar.h  ,0.0,0.0,1.0,0.0
wctype.h  ,wctype.h  ,0.0,0.0,3.0,0.0
osi model,osi model,0.0,0.0,300.0,82.0
ipx spx,ipx spx,0.0,0.0,0.0,0.0
frame relay,frame relay,0.0,0.0,4.0,0.0
data stream,data stream,0.0,0.0,13.0,0.0
stream computing,stream computing,0.0,0.0,7.0,0.0
computer network,computer network,0.0,0.0,6.0,0.0
multipath tcp,multipath tcp,0.0,0.0,0.0,0.0
nagle's algorithm,nagle's algorithm,0.0,0.0,22.0,0.0
broadcasting networking,broadcasting networking,0.0,0.0,0.0,0.0
data buffer,data buffer,0.0,0.0,43.0,0.0
data link,data link,2.0,0.0,54.0,0.0
virtual circuit,virtual circuit,0.0,0.0,0.0,0.0
slow start,slow start,0.0,0.0,61.0,0.0
multi homing,multi homing,0.0,0.0,4.0,0.0
fibre channel,fibre channel,0.0,0.0,6.0,0.0
il protocol,il protocol,0.0,0.0,6.0,0.0
internet protocol,internet protocol,0.0,0.0,0.0,0.0
osi protocols,osi protocols,0.0,0.0,0.0,0.0
udp lite,udp lite,0.0,0.0,0.0,0.0
application software,application software,0.0,0.0,16.0,76.0
buffer underrun,buffer underrun,0.0,0.0,0.0,0.0
network congestion,network congestion,0.0,0.0,10.0,0.0
network service,network service,0.0,0.0,7.0,0.0
network socket,network socket,0.0,0.0,13.0,0.0
congestion control,congestion control,0.0,0.0,1.0,0.0
congestive collapse,congestive collapse,0.0,0.0,0.0,0.0
cyclic udp,cyclic udp,0.0,0.0,5.0,0.0
stateful design,stateful design,0.0,0.0,0.0,0.0
error recovery,error recovery,0.0,0.0,6.0,0.0
congestion avoidance,congestion avoidance,0.0,0.0,0.0,0.0
statistical multiplexing,statistical multiplexing,0.0,0.0,0.0,0.0
internet layer,internet layer,0.0,0.0,17.0,0.0
link layer,link layer,0.0,0.0,30.0,0.0
packet forwarding,packet forwarding,0.0,0.0,0.0,0.0
host network,host network,0.0,0.0,10.0,0.0
network packet,network packet,0.0,0.0,4.0,0.0
transport layer,transport layer,0.0,0.0,15.0,0.0
computer networking,computer networking,0.0,0.0,0.0,0.0
enterprise javabeans,enterprise javabeans,0.0,0.0,0.0,0.0
application layer,application layer,0.0,0.0,23.0,38.0
lip sync,lip sync,0.0,0.0,3.0,0.0
duplex telecommunications,duplex telecommunications,0.0,0.0,0.0,0.0
presentation layer,presentation layer,0.0,0.0,16.0,0.0
web conferencing,web conferencing,0.0,0.0,0.0,0.0
live tv,live tv,0.0,0.0,0.0,0.0
synchronization point,synchronization point,0.0,0.0,4.0,0.0
session restoration,session restoration,0.0,0.0,122.0,44.0
scripting language,scripting language,0.0,0.0,18.0,0.0
compiled language,compiled language,0.0,0.0,18.0,0.0
hardware abstraction,hardware abstraction,0.0,0.0,0.0,0.0
assembly language,assembly language,0.0,0.0,18.0,0.0
computer architecture,computer architecture,0.0,0.0,11.0,0.0
graphics library,graphics library,0.0,0.0,5.0,0.0
computer hardware,computer hardware,0.0,0.0,0.0,0.0
information hiding,information hiding,0.0,0.0,17.0,0.0
design pattern,design pattern,0.0,0.0,9.0,0.0
interpreted language,interpreted language,0.0,0.0,18.0,0.0
operating system,operating system,2.0,2.0,4.0,0.0
platform independence,platform independence,0.0,0.0,7.0,0.0
programmable logic,programmable logic,0.0,0.0,0.0,0.0
computer display,computer display,0.0,0.0,14.0,0.0
machine language,machine language,0.0,0.0,20.0,0.0
network protocol,network protocol,0.0,0.0,4.0,0.0
session layer,session layer,0.0,0.0,138.0,44.0
abstraction layer,abstraction layer,0.0,0.0,15.0,0.0
link aggregation,link aggregation,0.0,0.0,10.0,0.0
lead electronics,lead electronics,0.0,0.0,0.0,0.0
reference models,reference models,0.0,0.0,21.0,0.0
packet segmentation,packet segmentation,0.0,0.0,1.0,0.0
communication protocol,communication protocol,0.0,0.0,1.0,0.0
bit stuffing,bit stuffing,0.0,0.0,0.0,0.0
packet switching,packet switching,0.0,0.0,1.0,0.0
streaming media,streaming media,0.0,0.0,0.0,0.0
tcp ip,tcp ip,0.0,0.0,0.0,0.0
network layer,network layer,0.0,0.0,19.0,0.0
ieee 8022,ieee 8022,0.0,0.0,0.0,0.0
100base tx,100base tx,0.0,0.0,0.0,0.0
netbios frames,netbios frames,0.0,0.0,2.0,0.0
10base t,10base t,0.0,0.0,0.0,0.0
iso standards,iso standards,0.0,0.0,0.0,0.0
npl network,npl network,0.0,0.0,4.0,0.0
can bus,can bus,0.0,0.0,0.0,0.0
data structure,data structure,7.0,7.0,16.0,0.0
media communication,media communication,0.0,0.0,2.0,0.0
transmission medium,transmission medium,0.0,0.0,0.0,0.0
rs 232,rs 232,0.0,0.0,0.0,0.0
ieee 8023,ieee 8023,0.0,0.0,0.0,0.0
wi fi,wi fi,0.0,0.0,0.0,0.0
"washington, dc","washington, dc",0.0,0.0,0.0,0.0
eia 530,eia 530,0.0,0.0,0.0,0.0
network management,network management,0.0,0.0,4.0,0.0
computer file,computer file,0.0,0.0,6.0,73.0
characteristic impedance,characteristic impedance,0.0,0.0,0.0,0.0
layer 8,layer 8,0.0,0.0,286.0,50.0
twinaxial cabling,twinaxial cabling,0.0,0.0,0.0,0.0
network topology,network topology,0.0,0.0,4.0,0.0
protocol wars,protocol wars,0.0,0.0,1.0,0.0
iso 7498,iso 7498,0.0,0.0,0.0,0.0
communications protocol,communications protocol,0.0,0.0,0.0,0.0
token ring,token ring,0.0,0.0,44.0,0.0
e carrier,e carrier,0.0,0.0,1.0,0.0
is is,is is,1.0,0.0,2069.0,123.0
ieee 8021ae,ieee 8021ae,0.0,0.0,0.0,0.0
marshall rose,marshall rose,0.0,0.0,0.0,0.0
considered harmful,considered harmful,0.0,0.0,6.0,0.0
ieee 802,ieee 802,0.0,0.0,0.0,0.0
ieee 8021q,ieee 8021q,0.0,0.0,0.0,0.0
cloud computing,cloud computing,0.0,0.0,0.0,0.0
conceptual model,conceptual model,0.0,0.0,141.0,36.0
protocol stack,protocol stack,0.0,0.0,12.0,0.0
service layer,service layer,0.0,0.0,19.0,0.0
simplex communication,simplex communication,0.0,0.0,1.0,0.0
rs 422,rs 422,0.0,0.0,0.0,0.0
distributed application,distributed application,0.0,0.0,18.0,38.0
t carrier,t carrier,0.0,0.0,0.0,0.0
ieee 80211,ieee 80211,0.0,0.0,0.0,0.0
physical layer,physical layer,0.0,0.0,15.0,0.0
information security,information security,0.0,0.0,22.0,0.0
communication protocols,communication protocols,0.0,0.0,1.0,0.0
http cookies,http cookies,0.0,0.0,2.0,0.0
half duplex,half duplex,0.0,0.0,0.0,0.0
network design,network design,0.0,0.0,4.0,0.0
management plane,management plane,0.0,0.0,0.0,0.0
1000base t,1000base t,0.0,0.0,0.0,0.0
error correction,error correction,0.0,0.0,24.0,0.0
token bus,token bus,0.0,0.0,13.0,0.0
named pipes,named pipes,0.0,0.0,42.0,155.0
v35 recommendation,v35 recommendation,0.0,0.0,0.0,0.0
v34 recommendation,v34 recommendation,0.0,0.0,0.0,0.0
selective repeat,selective repeat,0.0,0.0,4.0,0.0
tunnelling protocol,tunnelling protocol,0.0,0.0,0.0,0.0
connectionless communication,connectionless communication,0.0,0.0,1.0,0.0
wollongong group,wollongong group,0.0,0.0,17.0,0.0
network segmentation,network segmentation,0.0,0.0,5.0,0.0
router computing,router computing,0.0,0.0,0.0,0.0
black box,black box,0.0,0.0,0.0,0.0
process computing,process computing,0.0,0.0,15.0,0.0
proprietary protocol,proprietary protocol,0.0,0.0,0.0,0.0
network switch,network switch,0.0,0.0,5.0,0.0
t tcp,t tcp,0.0,0.0,0.0,0.0
network architecture,network architecture,0.0,0.0,16.0,0.0
robert metcalfe,robert metcalfe,0.0,0.0,0.0,0.0
client–server model,client–server model,0.0,0.0,147.0,36.0
routing protocol,routing protocol,0.0,0.0,1.0,0.0
directory service,directory service,0.0,0.0,68.0,0.0
service discovery,service discovery,0.0,0.0,3.0,0.0
bandwidth throttling,bandwidth throttling,0.0,0.0,0.0,0.0
vm cms,vm cms,0.0,0.0,0.0,0.0
bbn technologies,bbn technologies,0.0,0.0,0.0,0.0
device driver,device driver,0.0,0.0,22.0,0.0
embedded system,embedded system,0.0,0.0,1.0,0.0
encapsulation networking,encapsulation networking,0.0,0.0,0.0,0.0
ephemeral port,ephemeral port,0.0,0.0,1.0,0.0
ftp software,ftp software,0.0,0.0,0.0,0.0
firewall computing,firewall computing,0.0,0.0,0.0,0.0
gateway telecommunications,gateway telecommunications,0.0,0.0,0.0,0.0
ip address,ip address,1.0,1.0,15.0,0.0
packet radio,packet radio,0.0,0.0,0.0,0.0
personal computer,personal computer,0.0,0.0,0.0,0.0
os 2,os 2,0.0,0.0,28.0,9.0
tunneling protocol,tunneling protocol,0.0,0.0,0.0,0.0
client computing,client computing,0.0,0.0,6.0,0.0
technical standard,technical standard,0.0,0.0,1.0,0.0
internet protocols,internet protocols,0.0,0.0,0.0,0.0
internetwork protocol,internetwork protocol,0.0,0.0,0.0,0.0
robustness principle,robustness principle,0.0,0.0,0.0,0.0
internet socket,internet socket,0.0,0.0,6.0,0.0
error detection,error detection,0.0,0.0,18.0,0.0
flip protocol,flip protocol,0.0,0.0,0.0,0.0
open architecture,open architecture,0.0,0.0,16.0,0.0
connection oriented,connection oriented,0.0,0.0,10.0,0.0
network card,network card,0.0,0.0,4.0,0.0
network port,network port,0.0,0.0,8.0,0.0
xerox parc,xerox parc,0.0,0.0,0.0,0.0
bsd unix,bsd unix,0.0,0.0,0.0,0.0
vinton cerf,vinton cerf,0.0,0.0,0.0,0.0
iso/iec 9126,iso/iec 9126,0.0,0.0,0.0,0.0
test design,test design,0.0,0.0,3.0,0.0
test plan,test plan,0.0,0.0,6.0,0.0
algorithmic efficiency,algorithmic efficiency,0.0,0.0,1.0,0.0
keyboard layout,keyboard layout,0.0,0.0,25.0,22.0
library computing,library computing,0.0,0.0,2.0,0.0
agile testing,agile testing,0.0,0.0,6.0,0.0
regression testing,regression testing,0.0,0.0,4.0,0.0
reliability engineering,reliability engineering,0.0,0.0,0.0,0.0
software regression,software regression,0.0,0.0,0.0,0.0
software engineering,software engineering,0.0,0.0,0.0,0.0
environment variable,environment variable,2.0,1.0,86.0,0.0
equivalence partitioning,equivalence partitioning,0.0,0.0,0.0,0.0
extreme programming,extreme programming,0.0,0.0,0.0,0.0
functional testing,functional testing,0.0,0.0,6.0,0.0
requirements analysis,requirements analysis,0.0,0.0,0.0,0.0
backward compatibility,backward compatibility,4.0,2.0,52.0,0.0
quality assurance,quality assurance,0.0,0.0,0.0,0.0
test automation,test automation,0.0,0.0,3.0,0.0
web application,web application,0.0,0.0,12.0,38.0
benchmark computing,benchmark computing,0.0,0.0,0.0,0.0
perpetual beta,perpetual beta,0.0,0.0,0.0,0.0
computer occupations,computer occupations,0.0,0.0,0.0,0.0
computer performance,computer performance,0.0,0.0,9.0,0.0
computer terminal,computer terminal,0.0,0.0,0.0,0.0
method stub,method stub,0.0,0.0,6.0,0.0
stress testing,stress testing,0.0,0.0,3.0,0.0
test case,test case,0.0,0.0,15.0,0.0
traceability matrix,traceability matrix,0.0,0.0,4.0,0.0
hard coding,hard coding,0.0,0.0,0.0,0.0
test effort,test effort,0.0,0.0,4.0,0.0
web testing,web testing,0.0,0.0,3.0,0.0
system testing,system testing,0.0,0.0,3.0,0.0
mutation testing,mutation testing,0.0,0.0,3.0,0.0
manual testing,manual testing,0.0,0.0,4.0,0.0
iso/iec 29119,iso/iec 29119,0.0,0.0,0.0,0.0
software testing,software testing,0.0,0.0,3.0,0.0
log analysis,log analysis,0.0,0.0,3.0,0.0
backdoor computing,backdoor computing,0.0,0.0,0.0,0.0
requirements traceability,requirements traceability,0.0,0.0,0.0,0.0
code review,code review,0.0,0.0,2.0,0.0
continuous deployment,continuous deployment,0.0,0.0,24.0,201.0
continuous integration,continuous integration,0.0,0.0,25.0,201.0
software bug,software bug,0.0,0.0,0.0,0.0
use case,use case,0.0,0.0,3.0,0.0
web browser,web browser,0.0,0.0,16.0,0.0
desktop metaphor,desktop metaphor,0.0,0.0,0.0,0.0
software development,software development,0.0,0.0,2.0,0.0
software metric,software metric,0.0,0.0,22.0,0.0
data validation,data validation,0.0,0.0,92.0,0.0
end user,end user,0.0,0.0,12.0,0.0
runtime verification,runtime verification,0.0,0.0,1.0,0.0
software verification,software verification,0.0,0.0,0.0,0.0
software versioning,software versioning,0.0,0.0,0.0,0.0
software walkthrough,software walkthrough,0.0,0.0,0.0,0.0
unit testing,unit testing,0.0,0.0,5.0,0.0
version control,version control,0.0,0.0,41.0,9.0
waterfall model,waterfall model,0.0,0.0,141.0,36.0
modular programming,modular programming,0.0,0.0,0.0,0.0
